model_name,feature_group,lag_window,hidden_size,lr,epochs,patience,batch_size,target,status,note,rmse,mae,directional_accuracy,sharpe,n_rows,n_features,seq_len,n_test_total,avg_epochs_trained,artifact_path
Informer,G2_price_technical,64,32,0.001,20,10,64,target_h5,ok,,0.024291133508086205,0.017855340614914894,0.4603174603174603,-1.7526535916952963,5282,17,64,378,18.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G2_price_technical_Informer_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G3_plus_breadth,64,32,0.001,20,10,64,target_h5,ok,,0.025278007611632347,0.019191326573491096,0.4444444444444444,0.4347789970013534,5282,22,64,378,19.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G3_plus_breadth_FEDformer_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G1_price_only,64,32,0.001,20,10,64,target_h5,ok,,0.0258162971585989,0.01873927377164364,0.46296296296296297,-2.287695293987207,5282,8,64,378,18.0,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G1_price_only_FEDformer_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G5_sentiment_only,64,32,0.001,20,10,64,target_h5,ok,,0.027561483904719353,0.018790366128087044,0.41534391534391535,-2.80526755981256,5282,12,64,378,17.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G5_sentiment_only_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h5,ok,,0.028512410819530487,0.020543722435832024,0.455026455026455,-0.7271857016390383,5282,34,64,378,18.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G4_price_plus_sentiment_PatchTST_lag64_h32_lr0.001_e20_p10.pt
TFT,G5_sentiment_only,64,32,0.001,20,10,64,target_h5,ok,,0.02863607369363308,0.01880810037255287,0.4126984126984127,-2.83977117158183,5282,12,64,378,13.0,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G5_sentiment_only_TFT_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h5,ok,,0.032598987221717834,0.02103463187813759,0.4417989417989418,-1.475741825345135,5282,34,64,378,14.333333333333334,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G4_price_plus_sentiment_FEDformer_lag64_h32_lr0.001_e20_p10.pt
GRU,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h5,ok,,0.03511510416865349,0.02365974895656109,0.4470899470899471,-2.615683311565353,5282,34,64,378,15.0,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G4_price_plus_sentiment_GRU_lag64_h32_lr0.001_e20_p10.pt
Informer,G5_sentiment_only,64,32,0.001,20,10,64,target_h5,ok,,0.03718378022313118,0.020819082856178284,0.42592592592592593,-2.350161079681495,5282,12,64,378,17.0,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G5_sentiment_only_Informer_lag64_h32_lr0.001_e20_p10.pt
GRU,G5_sentiment_only,64,32,0.001,20,10,64,target_h5,ok,,0.05353108420968056,0.028833547607064247,0.4312169312169312,-2.1611547225371344,5282,12,64,378,17.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G5_sentiment_only_GRU_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G5_sentiment_only,64,32,0.001,20,10,64,target_h5,ok,,0.05799316614866257,0.027205653488636017,0.4312169312169312,-2.1611547225371344,5282,12,64,378,16.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h5\target_h5_G5_sentiment_only_FEDformer_lag64_h32_lr0.001_e20_p10.pt
