model_name,feature_group,lag_window,hidden_size,lr,epochs,patience,batch_size,target,status,note,rmse,mae,directional_accuracy,sharpe,n_rows,n_features,seq_len,n_test_total,avg_epochs_trained,artifact_path
PatchTST,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.018224483355879784,0.009564889594912529,0.4894179894179894,-0.5972312850228529,5282,12,64,378,17.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_PatchTST_lag64_h32_lr0.001_e20_p10.pt
TFT,G1_price_only,64,32,0.001,20,10,64,target_h1,ok,,0.009645119309425354,0.006711849011480808,0.5,-0.2544064820504491,5282,8,64,378,16.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_TFT_lag64_h32_lr0.001_e20_p10.pt
TFT,G2_price_technical,64,32,0.001,20,10,64,target_h1,ok,,0.009771489538252354,0.006676400080323219,0.5343915343915344,-0.5087135860729877,5282,17,64,378,17.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_TFT_lag64_h32_lr0.001_e20_p10.pt
TFT,G3_plus_breadth,64,32,0.001,20,10,64,target_h1,ok,,0.00963372178375721,0.0066932933405041695,0.5,0.07080318091604837,5282,22,64,378,16.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_TFT_lag64_h32_lr0.001_e20_p10.pt
TFT,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h1,ok,,0.010715223848819733,0.007369617931544781,0.5264550264550265,0.5395263458129327,5282,34,64,378,15.333333333333334,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_TFT_lag64_h32_lr0.001_e20_p10.pt
TFT,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.022148417308926582,0.010712270624935627,0.49206349206349204,-0.46236472135484435,5282,12,64,378,14.666666666666666,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_TFT_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G1_price_only,64,32,0.001,20,10,64,target_h1,ok,,0.011359100230038166,0.008013170212507248,0.47354497354497355,-1.3749831384825448,5282,8,64,378,18.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_FEDformer_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G2_price_technical,64,32,0.001,20,10,64,target_h1,ok,,0.009837287478148937,0.006944119464606047,0.4947089947089947,-0.06938593943648325,5282,17,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_FEDformer_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G3_plus_breadth,64,32,0.001,20,10,64,target_h1,ok,,0.010433066636323929,0.00750997569411993,0.4708994708994709,-0.21368593785799936,5282,22,64,378,19.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_FEDformer_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h1,ok,,0.023249248042702675,0.010988672263920307,0.5026455026455027,1.172213041701719,5282,34,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_FEDformer_lag64_h32_lr0.001_e20_p10.pt
FEDformer,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.07842614501714706,0.026650751009583473,0.5105820105820106,0.6764325181793481,5282,12,64,378,15.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_FEDformer_lag64_h32_lr0.001_e20_p10.pt
